"fauci","cc","network","show","week","year","network2","week2","cnn","msnbc","log_cc","cnn_times_week2","msnbc_times_week2","show_id"
0,6,"cnn","CNN_Newsroom",16,2020,"cnn",7,1,0,1.79175946922805,7,0,7
5,37,"cnn","CNN_Newsroom",17,2020,"cnn",8,1,0,3.61091791264422,8,0,7
0,36,"cnn","CNN_Newsroom",18,2020,"cnn",9,1,0,3.58351893845611,9,0,7
0,20,"cnn","CNN_Newsroom",19,2020,"cnn",10,1,0,2.99573227355399,10,0,7
0,40,"cnn","CNN_Newsroom",20,2020,"cnn",11,1,0,3.68887945411394,11,0,7
0,23,"cnn","CNN_Newsroom",21,2020,"cnn",12,1,0,3.13549421592915,12,0,7
0,13,"cnn","CNN_Newsroom",22,2020,"cnn",13,1,0,2.56494935746154,13,0,7
0,1,"cnn","CNN_Newsroom",23,2020,"cnn",14,1,0,0,14,0,7
0,16,"cnn","CNN_Newsroom",24,2020,"cnn",15,1,0,2.77258872223978,15,0,7
0,43,"cnn","CNN_Newsroom",25,2020,"cnn",16,1,0,3.76120011569356,16,0,7
0,16,"cnn","CNN_Newsroom",26,2020,"cnn",17,1,0,2.77258872223978,17,0,7
0,48,"cnn","CNN_Newsroom",27,2020,"cnn",18,1,0,3.87120101090789,18,0,7
0,21,"cnn","CNN_Newsroom",28,2020,"cnn",19,1,0,3.04452243772342,19,0,7
0,30,"cnn","CNN_Newsroom",29,2020,"cnn",20,1,0,3.40119738166216,20,0,7
0,25,"cnn","CNN_Newsroom",30,2020,"cnn",21,1,0,3.2188758248682,21,0,7
0,34,"cnn","CNN_Newsroom",31,2020,"cnn",22,1,0,3.52636052461616,22,0,7
0,53,"cnn","CNN_Newsroom",32,2020,"cnn",23,1,0,3.97029191355212,23,0,7
0,53,"cnn","CNN_Newsroom",33,2020,"cnn",24,1,0,3.97029191355212,24,0,7
0,13,"cnn","CNN_Newsroom",34,2020,"cnn",25,1,0,2.56494935746154,25,0,7
0,15,"cnn","CNN_Newsroom",35,2020,"cnn",26,1,0,2.70805020110221,26,0,7
0,61,"cnn","CNN_Newsroom",36,2020,"cnn",27,1,0,4.11087386417331,27,0,7
0,14,"cnn","CNN_Newsroom",37,2020,"cnn",28,1,0,2.63905732961526,28,0,7
0,87,"cnn","CNN_Newsroom",38,2020,"cnn",29,1,0,4.46590811865458,29,0,7
0,44,"cnn","CNN_Newsroom",39,2020,"cnn",30,1,0,3.78418963391826,30,0,7
0,118,"cnn","CNN_Newsroom",40,2020,"cnn",31,1,0,4.77068462446567,31,0,7
0,26,"cnn","CNN_Newsroom",41,2020,"cnn",32,1,0,3.25809653802148,32,0,7
0,93,"cnn","CNN_Newsroom",42,2020,"cnn",33,1,0,4.53259949315326,33,0,7
0,56,"cnn","CNN_Newsroom",43,2020,"cnn",34,1,0,4.02535169073515,34,0,7
0,48,"cnn","CNN_Newsroom",44,2020,"cnn",35,1,0,3.87120101090789,35,0,7
0,60,"cnn","CNN_Newsroom",46,2020,"cnn",37,1,0,4.0943445622221,37,0,7
0,39,"cnn","CNN_Newsroom",47,2020,"cnn",38,1,0,3.66356164612965,38,0,7
0,67,"cnn","CNN_Newsroom",48,2020,"cnn",39,1,0,4.20469261939097,39,0,7
0,25,"cnn","CNN_Newsroom",49,2020,"cnn",40,1,0,3.2188758248682,40,0,7
0,22,"cnn","CNN_Newsroom",50,2020,"cnn",41,1,0,3.09104245335832,41,0,7
0,8,"cnn","CNN_Newsroom",51,2020,"cnn",42,1,0,2.07944154167984,42,0,7
1,34,"cnn","CNN_Newsroom",52,2020,"cnn",43,1,0,3.52636052461616,43,0,7
0,3,"cnn","CNN_Newsroom",53,2020,"cnn",44,1,0,1.09861228866811,44,0,7
0,1,"cnn","CNN_Newsroom_Live",10,2020,"cnn",1,1,0,0,1,0,8
0,5,"cnn","CNN_Newsroom_Live",11,2020,"cnn",2,1,0,1.6094379124341,2,0,8
1,18,"cnn","CNN_Newsroom_Live",12,2020,"cnn",3,1,0,2.89037175789616,3,0,8
4,52,"cnn","CNN_Newsroom_Live",13,2020,"cnn",4,1,0,3.95124371858143,4,0,8
0,12,"cnn","CNN_Newsroom_Live",14,2020,"cnn",5,1,0,2.484906649788,5,0,8
0,9,"cnn","CNN_Newsroom_Live",15,2020,"cnn",6,1,0,2.19722457733622,6,0,8
0,16,"cnn","CNN_Newsroom_Live",16,2020,"cnn",7,1,0,2.77258872223978,7,0,8
2,8,"cnn","CNN_Newsroom_Live",17,2020,"cnn",8,1,0,2.07944154167984,8,0,8
1,19,"cnn","CNN_Newsroom_Live",18,2020,"cnn",9,1,0,2.94443897916644,9,0,8
2,13,"cnn","CNN_Newsroom_Live",19,2020,"cnn",10,1,0,2.56494935746154,10,0,8
0,38,"cnn","CNN_Newsroom_Live",20,2020,"cnn",11,1,0,3.63758615972639,11,0,8
0,8,"cnn","CNN_Newsroom_Live",21,2020,"cnn",12,1,0,2.07944154167984,12,0,8
0,1,"cnn","CNN_Newsroom_Live",22,2020,"cnn",13,1,0,0,13,0,8
0,8,"cnn","CNN_Newsroom_Live",23,2020,"cnn",14,1,0,2.07944154167984,14,0,8
0,2,"cnn","CNN_Newsroom_Live",24,2020,"cnn",15,1,0,0.693147180559945,15,0,8
0,26,"cnn","CNN_Newsroom_Live",25,2020,"cnn",16,1,0,3.25809653802148,16,0,8
1,16,"cnn","CNN_Newsroom_Live",26,2020,"cnn",17,1,0,2.77258872223978,17,0,8
0,27,"cnn","CNN_Newsroom_Live",27,2020,"cnn",18,1,0,3.29583686600433,18,0,8
3,45,"cnn","CNN_Newsroom_Live",28,2020,"cnn",19,1,0,3.80666248977032,19,0,8
1,26,"cnn","CNN_Newsroom_Live",29,2020,"cnn",20,1,0,3.25809653802148,20,0,8
0,17,"cnn","CNN_Newsroom_Live",30,2020,"cnn",21,1,0,2.83321334405622,21,0,8
0,12,"cnn","CNN_Newsroom_Live",31,2020,"cnn",22,1,0,2.484906649788,22,0,8
0,2,"cnn","CNN_Newsroom_Live",32,2020,"cnn",23,1,0,0.693147180559945,23,0,8
0,11,"cnn","CNN_Newsroom_Live",33,2020,"cnn",24,1,0,2.39789527279837,24,0,8
0,16,"cnn","CNN_Newsroom_Live",34,2020,"cnn",25,1,0,2.77258872223978,25,0,8
0,9,"cnn","CNN_Newsroom_Live",35,2020,"cnn",26,1,0,2.19722457733622,26,0,8
0,4,"cnn","CNN_Newsroom_Live",36,2020,"cnn",27,1,0,1.38629436111989,27,0,8
0,18,"cnn","CNN_Newsroom_Live",37,2020,"cnn",28,1,0,2.89037175789616,28,0,8
0,23,"cnn","CNN_Newsroom_Live",38,2020,"cnn",29,1,0,3.13549421592915,29,0,8
0,10,"cnn","CNN_Newsroom_Live",39,2020,"cnn",30,1,0,2.30258509299405,30,0,8
0,45,"cnn","CNN_Newsroom_Live",40,2020,"cnn",31,1,0,3.80666248977032,31,0,8
2,30,"cnn","CNN_Newsroom_Live",41,2020,"cnn",32,1,0,3.40119738166216,32,0,8
0,24,"cnn","CNN_Newsroom_Live",42,2020,"cnn",33,1,0,3.17805383034795,33,0,8
0,14,"cnn","CNN_Newsroom_Live",43,2020,"cnn",34,1,0,2.63905732961526,34,0,8
0,5,"cnn","CNN_Newsroom_Live",44,2020,"cnn",35,1,0,1.6094379124341,35,0,8
0,19,"cnn","CNN_Newsroom_Live",45,2020,"cnn",36,1,0,2.94443897916644,36,0,8
0,18,"cnn","CNN_Newsroom_Live",46,2020,"cnn",37,1,0,2.89037175789616,37,0,8
0,19,"cnn","CNN_Newsroom_Live",47,2020,"cnn",38,1,0,2.94443897916644,38,0,8
0,17,"cnn","CNN_Newsroom_Live",48,2020,"cnn",39,1,0,2.83321334405622,39,0,8
2,10,"cnn","CNN_Newsroom_Live",49,2020,"cnn",40,1,0,2.30258509299405,40,0,8
1,13,"cnn","CNN_Newsroom_Live",50,2020,"cnn",41,1,0,2.56494935746154,41,0,8
0,26,"cnn","CNN_Newsroom_Live",51,2020,"cnn",42,1,0,3.25809653802148,42,0,8
0,20,"cnn","CNN_Newsroom_Live",52,2020,"cnn",43,1,0,2.99573227355399,43,0,8
0,14,"cnn","CNN_Newsroom_Live",53,2020,"cnn",44,1,0,2.63905732961526,44,0,8
0,9,"cnn","CNN_Newsroom_With_Ana_Cabrera",10,2020,"cnn",1,1,0,2.19722457733622,1,0,9
0,1,"cnn","CNN_Newsroom_With_Ana_Cabrera",11,2020,"cnn",2,1,0,0,2,0,9
0,1,"cnn","CNN_Newsroom_With_Ana_Cabrera",13,2020,"cnn",4,1,0,0,4,0,9
0,9,"cnn","CNN_Newsroom_With_Ana_Cabrera",16,2020,"cnn",7,1,0,2.19722457733622,7,0,9
0,3,"cnn","CNN_Newsroom_With_Ana_Cabrera",18,2020,"cnn",9,1,0,1.09861228866811,9,0,9
0,1,"cnn","CNN_Newsroom_With_Ana_Cabrera",20,2020,"cnn",11,1,0,0,11,0,9
0,2,"cnn","CNN_Newsroom_With_Ana_Cabrera",26,2020,"cnn",17,1,0,0.693147180559945,17,0,9
0,3,"cnn","CNN_Newsroom_With_Ana_Cabrera",27,2020,"cnn",18,1,0,1.09861228866811,18,0,9
0,3,"cnn","CNN_Newsroom_With_Ana_Cabrera",28,2020,"cnn",19,1,0,1.09861228866811,19,0,9
0,4,"cnn","CNN_Newsroom_With_Ana_Cabrera",29,2020,"cnn",20,1,0,1.38629436111989,20,0,9
0,1,"cnn","CNN_Newsroom_With_Ana_Cabrera",30,2020,"cnn",21,1,0,0,21,0,9
0,1,"cnn","CNN_Newsroom_With_Ana_Cabrera",31,2020,"cnn",22,1,0,0,22,0,9
0,10,"cnn","CNN_Newsroom_With_Ana_Cabrera",33,2020,"cnn",24,1,0,2.30258509299405,24,0,9
0,4,"cnn","CNN_Newsroom_With_Ana_Cabrera",34,2020,"cnn",25,1,0,1.38629436111989,25,0,9
0,1,"cnn","CNN_Newsroom_With_Ana_Cabrera",35,2020,"cnn",26,1,0,0,26,0,9
0,9,"cnn","CNN_Newsroom_With_Ana_Cabrera",36,2020,"cnn",27,1,0,2.19722457733622,27,0,9
0,7,"cnn","CNN_Newsroom_With_Ana_Cabrera",37,2020,"cnn",28,1,0,1.94591014905531,28,0,9
0,2,"cnn","CNN_Newsroom_With_Ana_Cabrera",39,2020,"cnn",30,1,0,0.693147180559945,30,0,9
0,2,"cnn","CNN_Newsroom_With_Ana_Cabrera",40,2020,"cnn",31,1,0,0.693147180559945,31,0,9
0,11,"cnn","CNN_Newsroom_With_Ana_Cabrera",41,2020,"cnn",32,1,0,2.39789527279837,32,0,9
0,7,"cnn","CNN_Newsroom_With_Ana_Cabrera",42,2020,"cnn",33,1,0,1.94591014905531,33,0,9
0,11,"cnn","CNN_Newsroom_With_Ana_Cabrera",43,2020,"cnn",34,1,0,2.39789527279837,34,0,9
0,4,"cnn","CNN_Newsroom_With_Ana_Cabrera",45,2020,"cnn",36,1,0,1.38629436111989,36,0,9
0,19,"cnn","CNN_Newsroom_With_Ana_Cabrera",46,2020,"cnn",37,1,0,2.94443897916644,37,0,9
0,15,"cnn","CNN_Newsroom_With_Ana_Cabrera",47,2020,"cnn",38,1,0,2.70805020110221,38,0,9
0,4,"cnn","CNN_Newsroom_With_Ana_Cabrera",48,2020,"cnn",39,1,0,1.38629436111989,39,0,9
0,1,"cnn","CNN_Newsroom_With_Ana_Cabrera",50,2020,"cnn",41,1,0,0,41,0,9
0,23,"cnn","CNN_Newsroom_With_Ana_Cabrera",51,2020,"cnn",42,1,0,3.13549421592915,42,0,9
0,5,"cnn","CNN_Newsroom_With_Ana_Cabrera",52,2020,"cnn",43,1,0,1.6094379124341,43,0,9
0,3,"cnn","CNN_Newsroom_With_Brooke_Baldwin",9,2020,"cnn",0,1,0,1.09861228866811,0,0,10
0,6,"cnn","CNN_Newsroom_With_Brooke_Baldwin",11,2020,"cnn",2,1,0,1.79175946922805,2,0,10
0,1,"cnn","CNN_Newsroom_With_Brooke_Baldwin",12,2020,"cnn",3,1,0,0,3,0,10
0,2,"cnn","CNN_Newsroom_With_Brooke_Baldwin",13,2020,"cnn",4,1,0,0.693147180559945,4,0,10
0,12,"cnn","CNN_Newsroom_With_Brooke_Baldwin",14,2020,"cnn",5,1,0,2.484906649788,5,0,10
0,5,"cnn","CNN_Newsroom_With_Brooke_Baldwin",15,2020,"cnn",6,1,0,1.6094379124341,6,0,10
0,3,"cnn","CNN_Newsroom_With_Brooke_Baldwin",16,2020,"cnn",7,1,0,1.09861228866811,7,0,10
0,21,"cnn","CNN_Newsroom_With_Brooke_Baldwin",17,2020,"cnn",8,1,0,3.04452243772342,8,0,10
0,14,"cnn","CNN_Newsroom_With_Brooke_Baldwin",18,2020,"cnn",9,1,0,2.63905732961526,9,0,10
0,16,"cnn","CNN_Newsroom_With_Brooke_Baldwin",19,2020,"cnn",10,1,0,2.77258872223978,10,0,10
0,8,"cnn","CNN_Newsroom_With_Brooke_Baldwin",21,2020,"cnn",12,1,0,2.07944154167984,12,0,10
0,17,"cnn","CNN_Newsroom_With_Brooke_Baldwin",22,2020,"cnn",13,1,0,2.83321334405622,13,0,10
0,10,"cnn","CNN_Newsroom_With_Brooke_Baldwin",24,2020,"cnn",15,1,0,2.30258509299405,15,0,10
0,3,"cnn","CNN_Newsroom_With_Brooke_Baldwin",25,2020,"cnn",16,1,0,1.09861228866811,16,0,10
0,7,"cnn","CNN_Newsroom_With_Brooke_Baldwin",26,2020,"cnn",17,1,0,1.94591014905531,17,0,10
0,15,"cnn","CNN_Newsroom_With_Brooke_Baldwin",27,2020,"cnn",18,1,0,2.70805020110221,18,0,10
0,14,"cnn","CNN_Newsroom_With_Brooke_Baldwin",28,2020,"cnn",19,1,0,2.63905732961526,19,0,10
0,9,"cnn","CNN_Newsroom_With_Brooke_Baldwin",29,2020,"cnn",20,1,0,2.19722457733622,20,0,10
0,11,"cnn","CNN_Newsroom_With_Brooke_Baldwin",30,2020,"cnn",21,1,0,2.39789527279837,21,0,10
0,33,"cnn","CNN_Newsroom_With_Brooke_Baldwin",31,2020,"cnn",22,1,0,3.49650756146648,22,0,10
0,28,"cnn","CNN_Newsroom_With_Brooke_Baldwin",32,2020,"cnn",23,1,0,3.3322045101752,23,0,10
0,19,"cnn","CNN_Newsroom_With_Brooke_Baldwin",36,2020,"cnn",27,1,0,2.94443897916644,27,0,10
0,8,"cnn","CNN_Newsroom_With_Brooke_Baldwin",37,2020,"cnn",28,1,0,2.07944154167984,28,0,10
0,10,"cnn","CNN_Newsroom_With_Brooke_Baldwin",38,2020,"cnn",29,1,0,2.30258509299405,29,0,10
0,11,"cnn","CNN_Newsroom_With_Brooke_Baldwin",45,2020,"cnn",36,1,0,2.39789527279837,36,0,10
0,28,"cnn","CNN_Newsroom_With_Brooke_Baldwin",46,2020,"cnn",37,1,0,3.3322045101752,37,0,10
0,11,"cnn","CNN_Newsroom_With_Brooke_Baldwin",47,2020,"cnn",38,1,0,2.39789527279837,38,0,10
0,20,"cnn","CNN_Newsroom_With_Brooke_Baldwin",48,2020,"cnn",39,1,0,2.99573227355399,39,0,10
0,10,"cnn","CNN_Newsroom_With_Brooke_Baldwin",49,2020,"cnn",40,1,0,2.30258509299405,40,0,10
0,19,"cnn","CNN_Newsroom_With_Brooke_Baldwin",51,2020,"cnn",42,1,0,2.94443897916644,42,0,10
0,41,"cnn","CNN_Newsroom_With_Brooke_Baldwin",52,2020,"cnn",43,1,0,3.71357206670431,43,0,10
0,2,"cnn","CNN_Newsroom_With_Brooke_Baldwin",53,2020,"cnn",44,1,0,0.693147180559945,44,0,10
0,6,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",10,2020,"cnn",1,1,0,1.79175946922805,1,0,11
0,2,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",12,2020,"cnn",3,1,0,0.693147180559945,3,0,11
0,3,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",13,2020,"cnn",4,1,0,1.09861228866811,4,0,11
0,5,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",14,2020,"cnn",5,1,0,1.6094379124341,5,0,11
0,7,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",15,2020,"cnn",6,1,0,1.94591014905531,6,0,11
0,8,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",17,2020,"cnn",8,1,0,2.07944154167984,8,0,11
0,8,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",19,2020,"cnn",10,1,0,2.07944154167984,10,0,11
0,4,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",20,2020,"cnn",11,1,0,1.38629436111989,11,0,11
0,6,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",21,2020,"cnn",12,1,0,1.79175946922805,12,0,11
0,5,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",23,2020,"cnn",14,1,0,1.6094379124341,14,0,11
0,11,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",24,2020,"cnn",15,1,0,2.39789527279837,15,0,11
0,12,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",25,2020,"cnn",16,1,0,2.484906649788,16,0,11
0,11,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",26,2020,"cnn",17,1,0,2.39789527279837,17,0,11
0,17,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",27,2020,"cnn",18,1,0,2.83321334405622,18,0,11
0,7,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",28,2020,"cnn",19,1,0,1.94591014905531,19,0,11
0,5,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",29,2020,"cnn",20,1,0,1.6094379124341,20,0,11
0,11,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",30,2020,"cnn",21,1,0,2.39789527279837,21,0,11
0,12,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",31,2020,"cnn",22,1,0,2.484906649788,22,0,11
0,7,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",32,2020,"cnn",23,1,0,1.94591014905531,23,0,11
0,9,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",33,2020,"cnn",24,1,0,2.19722457733622,24,0,11
0,5,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",34,2020,"cnn",25,1,0,1.6094379124341,25,0,11
0,2,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",35,2020,"cnn",26,1,0,0.693147180559945,26,0,11
0,3,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",36,2020,"cnn",27,1,0,1.09861228866811,27,0,11
0,19,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",37,2020,"cnn",28,1,0,2.94443897916644,28,0,11
0,4,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",38,2020,"cnn",29,1,0,1.38629436111989,29,0,11
0,3,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",39,2020,"cnn",30,1,0,1.09861228866811,30,0,11
0,2,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",40,2020,"cnn",31,1,0,0.693147180559945,31,0,11
0,16,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",41,2020,"cnn",32,1,0,2.77258872223978,32,0,11
0,33,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",42,2020,"cnn",33,1,0,3.49650756146648,33,0,11
0,6,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",43,2020,"cnn",34,1,0,1.79175946922805,34,0,11
0,16,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",46,2020,"cnn",37,1,0,2.77258872223978,37,0,11
0,2,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",47,2020,"cnn",38,1,0,0.693147180559945,38,0,11
0,4,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",48,2020,"cnn",39,1,0,1.38629436111989,39,0,11
0,8,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",49,2020,"cnn",40,1,0,2.07944154167984,40,0,11
0,7,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",50,2020,"cnn",41,1,0,1.94591014905531,41,0,11
0,7,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",51,2020,"cnn",42,1,0,1.94591014905531,42,0,11
0,33,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",52,2020,"cnn",43,1,0,3.49650756146648,43,0,11
0,6,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",11,2020,"cnn",2,1,0,1.79175946922805,2,0,12
0,2,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",12,2020,"cnn",3,1,0,0.693147180559945,3,0,12
0,6,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",13,2020,"cnn",4,1,0,1.79175946922805,4,0,12
0,22,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",14,2020,"cnn",5,1,0,3.09104245335832,5,0,12
0,20,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",15,2020,"cnn",6,1,0,2.99573227355399,6,0,12
0,24,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",16,2020,"cnn",7,1,0,3.17805383034795,7,0,12
0,28,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",17,2020,"cnn",8,1,0,3.3322045101752,8,0,12
0,25,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",18,2020,"cnn",9,1,0,3.2188758248682,9,0,12
0,17,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",19,2020,"cnn",10,1,0,2.83321334405622,10,0,12
0,13,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",20,2020,"cnn",11,1,0,2.56494935746154,11,0,12
0,4,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",21,2020,"cnn",12,1,0,1.38629436111989,12,0,12
0,2,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",23,2020,"cnn",14,1,0,0.693147180559945,14,0,12
0,10,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",24,2020,"cnn",15,1,0,2.30258509299405,15,0,12
0,23,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",25,2020,"cnn",16,1,0,3.13549421592915,16,0,12
0,24,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",26,2020,"cnn",17,1,0,3.17805383034795,17,0,12
0,17,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",27,2020,"cnn",18,1,0,2.83321334405622,18,0,12
0,37,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",28,2020,"cnn",19,1,0,3.61091791264422,19,0,12
0,24,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",29,2020,"cnn",20,1,0,3.17805383034795,20,0,12
0,40,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",30,2020,"cnn",21,1,0,3.68887945411394,21,0,12
0,22,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",31,2020,"cnn",22,1,0,3.09104245335832,22,0,12
0,47,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",32,2020,"cnn",23,1,0,3.85014760171006,23,0,12
0,12,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",33,2020,"cnn",24,1,0,2.484906649788,24,0,12
0,23,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",34,2020,"cnn",25,1,0,3.13549421592915,25,0,12
0,3,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",35,2020,"cnn",26,1,0,1.09861228866811,26,0,12
0,29,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",36,2020,"cnn",27,1,0,3.36729582998647,27,0,12
0,15,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",37,2020,"cnn",28,1,0,2.70805020110221,28,0,12
0,6,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",38,2020,"cnn",29,1,0,1.79175946922805,29,0,12
0,3,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",39,2020,"cnn",30,1,0,1.09861228866811,30,0,12
0,40,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",40,2020,"cnn",31,1,0,3.68887945411394,31,0,12
0,21,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",41,2020,"cnn",32,1,0,3.04452243772342,32,0,12
0,23,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",42,2020,"cnn",33,1,0,3.13549421592915,33,0,12
0,15,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",43,2020,"cnn",34,1,0,2.70805020110221,34,0,12
0,15,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",44,2020,"cnn",35,1,0,2.70805020110221,35,0,12
0,15,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",45,2020,"cnn",36,1,0,2.70805020110221,36,0,12
0,34,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",46,2020,"cnn",37,1,0,3.52636052461616,37,0,12
0,45,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",47,2020,"cnn",38,1,0,3.80666248977032,38,0,12
0,12,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",48,2020,"cnn",39,1,0,2.484906649788,39,0,12
0,6,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",49,2020,"cnn",40,1,0,1.79175946922805,40,0,12
0,18,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",50,2020,"cnn",41,1,0,2.89037175789616,41,0,12
0,34,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",51,2020,"cnn",42,1,0,3.52636052461616,42,0,12
0,36,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",52,2020,"cnn",43,1,0,3.58351893845611,43,0,12
0,4,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",53,2020,"cnn",44,1,0,1.38629436111989,44,0,12
0,5,"cnn","CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",10,2020,"cnn",1,1,0,1.6094379124341,1,0,13
0,2,"cnn","CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",11,2020,"cnn",2,1,0,0.693147180559945,2,0,13
0,1,"cnn","CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",12,2020,"cnn",3,1,0,0,3,0,13
0,2,"cnn","CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",14,2020,"cnn",5,1,0,0.693147180559945,5,0,13
0,1,"cnn","CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",15,2020,"cnn",6,1,0,0,6,0,13
0,6,"cnn","CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",16,2020,"cnn",7,1,0,1.79175946922805,7,0,13
0,1,"cnn","CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",18,2020,"cnn",9,1,0,0,9,0,13
0,2,"cnn","CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",19,2020,"cnn",10,1,0,0.693147180559945,10,0,13
0,2,"cnn","CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",21,2020,"cnn",12,1,0,0.693147180559945,12,0,13
0,1,"cnn","CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",25,2020,"cnn",16,1,0,0,16,0,13
0,3,"cnn","CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",28,2020,"cnn",19,1,0,1.09861228866811,19,0,13
